sessionid,medium,session_start_time,session_end_time,userid,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Register,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Register,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,6,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,7.5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,7.5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,7.5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,7.5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,7.5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,7.5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,7.5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,7.5,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,OrderPlacedEvent,NULL,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Checkout,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,OrderPlacedEvent,NULL,10,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Homepage,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Product,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Category,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Category,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A20BCD0A58244DA6CC1CD495752CC463.twpfa41n,organic,2/1/20 11:00 PM,23:00.0,48a88443-6461-4588-b202-f0660ecd3809,Y,Y,Member,Pageview,Other,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
5214FB45948CE74C0D65B6A0FB0FE7FA.twpfa125n,cpc,2/1/20 11:00 PM,02:00.0,0119c9f3-6f4e-480a-95db-f2416d100d9a,N,N,anonymous,Pageview,Product,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5214FB45948CE74C0D65B6A0FB0FE7FA.twpfa125n,cpc,2/1/20 11:00 PM,02:00.0,0119c9f3-6f4e-480a-95db-f2416d100d9a,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5214FB45948CE74C0D65B6A0FB0FE7FA.twpfa125n,cpc,2/1/20 11:00 PM,02:00.0,0119c9f3-6f4e-480a-95db-f2416d100d9a,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5214FB45948CE74C0D65B6A0FB0FE7FA.twpfa125n,cpc,2/1/20 11:00 PM,02:00.0,0119c9f3-6f4e-480a-95db-f2416d100d9a,N,N,anonymous,Pageview,Category,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5214FB45948CE74C0D65B6A0FB0FE7FA.twpfa125n,cpc,2/1/20 11:00 PM,02:00.0,0119c9f3-6f4e-480a-95db-f2416d100d9a,N,N,anonymous,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5214FB45948CE74C0D65B6A0FB0FE7FA.twpfa125n,cpc,2/1/20 11:00 PM,02:00.0,0119c9f3-6f4e-480a-95db-f2416d100d9a,N,N,anonymous,Pageview,Product,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5214FB45948CE74C0D65B6A0FB0FE7FA.twpfa125n,cpc,2/1/20 11:00 PM,02:00.0,0119c9f3-6f4e-480a-95db-f2416d100d9a,N,N,anonymous,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5214FB45948CE74C0D65B6A0FB0FE7FA.twpfa125n,cpc,2/1/20 11:00 PM,02:00.0,0119c9f3-6f4e-480a-95db-f2416d100d9a,N,N,anonymous,Pageview,Product,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C541A6B521E0591DDE5E68C78D08ADDD.twpfa120n,organic,2/1/20 11:00 PM,00:00.0,fecb5935-8b33-4ccc-9fb9-971ce40f5113,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2305F2DD98D902F23CCB9484E2AFF2B4.twpfa47n,cpc,2/1/20 11:01 PM,14:00.0,371910cf-35ee-4114-bd72-3703709a6509,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2305F2DD98D902F23CCB9484E2AFF2B4.twpfa47n,organic,2/1/20 11:01 PM,14:00.0,371910cf-35ee-4114-bd72-3703709a6509,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2305F2DD98D902F23CCB9484E2AFF2B4.twpfa47n,organic,2/1/20 11:01 PM,14:00.0,371910cf-35ee-4114-bd72-3703709a6509,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2305F2DD98D902F23CCB9484E2AFF2B4.twpfa47n,cpc,2/1/20 11:01 PM,14:00.0,371910cf-35ee-4114-bd72-3703709a6509,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
47ED6ED3DD60B9B5E815C00389C3413D.twpfa48n,cpc,2/1/20 11:01 PM,07:00.0,b11589b2-b124-4fd6-8817-f06666259ef9,N,N,anonymous,Pageview,Homepage,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
47ED6ED3DD60B9B5E815C00389C3413D.twpfa48n,cpc,2/1/20 11:01 PM,07:00.0,b11589b2-b124-4fd6-8817-f06666259ef9,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
47ED6ED3DD60B9B5E815C00389C3413D.twpfa48n,cpc,2/1/20 11:01 PM,07:00.0,b11589b2-b124-4fd6-8817-f06666259ef9,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
47ED6ED3DD60B9B5E815C00389C3413D.twpfa48n,cpc,2/1/20 11:01 PM,07:00.0,b11589b2-b124-4fd6-8817-f06666259ef9,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
47ED6ED3DD60B9B5E815C00389C3413D.twpfa48n,cpc,2/1/20 11:01 PM,07:00.0,b11589b2-b124-4fd6-8817-f06666259ef9,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
47ED6ED3DD60B9B5E815C00389C3413D.twpfa48n,cpc,2/1/20 11:01 PM,07:00.0,b11589b2-b124-4fd6-8817-f06666259ef9,N,N,anonymous,Pageview,Product,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
47ED6ED3DD60B9B5E815C00389C3413D.twpfa48n,cpc,2/1/20 11:01 PM,07:00.0,b11589b2-b124-4fd6-8817-f06666259ef9,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
47ED6ED3DD60B9B5E815C00389C3413D.twpfa48n,cpc,2/1/20 11:01 PM,07:00.0,b11589b2-b124-4fd6-8817-f06666259ef9,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
