sessionid,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,tstamp,pagetype,pagepath,page_order,page_order_desc,page_view_in_minutes,page_duration
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,1,36,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,2,35,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=CSD,4,29,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=CSD,3,34,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=CSD,5,32,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=CSD,6,30,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,7,31,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,8,33,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=CSD,10,28,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=CSD,9,27,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:16,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,11,23,4,15
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:16,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,12,24,4,15
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:16,Other,www.watsons.com.tw/search2?text=CSD,13,25,4,15
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:16,Other,www.watsons.com.tw/search2?text=CSD,14,26,4,15
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:17,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,15,22,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:17,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,16,21,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:18,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,17,19,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:18,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,18,20,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:44,Other,www.watsons.com.tw/search2?text=CSD,23,18,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:44,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,19,15,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:44,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,20,16,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:44,Homepage,www.watsons.com.tw/,21,17,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:44,Homepage,www.watsons.com.tw/,22,13,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:44,Other,www.watsons.com.tw/search2?text=CSD,24,14,6,10
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:48,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,25,11,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:48,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,26,12,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:49,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903?q=:igcBestSeller&page=1&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,27,3,8,7.5
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:49,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,28,4,8,7.5
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:49,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=CSD&page=0,29,5,8,7.5
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:49,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903,30,6,8,7.5
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:49,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903,31,7,8,7.5
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:49,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903?q=:igcBestSeller&page=2&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,32,8,8,7.5
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:49,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903?q=:igcBestSeller&page=2&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,33,9,8,7.5
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:49,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903?q=:igcBestSeller&page=1&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,34,10,8,7.5
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:50,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903?q=:igcBestSeller&page=3&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,35,1,2,30
26C3E9A3EC8565E26B5B5E2BB05B4CAB.twpfa44n,2/1/2020 0:00,2/1/2020 0:50,Y,N,Member,Pageview,2/1/2020 0:50,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903?q=:igcBestSeller&page=3&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,36,2,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:00,MyAccount,www.watsons.com.tw/my-account/view-profile,1,34,1,60
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:01,MyAccount,www.watsons.com.tw/my-account/update-profile,4,31,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:01,Category,www.watsons.com.tw/c/1?q=:promotionTagCodes:promotionTagCodes:8,2,33,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:01,Other,member.watsons.com.tw/benefit.aspx,3,32,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:02,Category,www.watsons.com.tw/å…¨éƒ¨å•†å“/c/1?q=:igcBestSeller:promotionTagCodes:8&page=1&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,5,30,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=cerave,6,29,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/search2?text=embryolisse,7,28,4,15
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:04,Product,www.watsons.com.tw/ceraveé•·æ•ˆæ¸…çˆ½ä¿æ¿•ä¹³-473ml/p/BP_153665?text=cerave&page=0,8,25,4,15
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:04,Product,www.watsons.com.tw/embryolisse-æ©å€æ€-ç¥žå¥‡æ½¤æ¾¤ä¿®è­·éœœ-75ml/p/BP_171170?text=embryolisse&page=0,9,26,4,15
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:04,Product,www.watsons.com.tw/embryolisse-æ©å€æ€-ç¥žå¥‡ä¿æ¿•éœœ-75ml/p/BP_171159?text=embryolisse&page=0,10,27,4,15
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:07,Product,www.watsons.com.tw/embryolisse-æ©å€æ€-ç¥žå¥‡æ½¤æ¾¤ä¿®è­·éœœ-75ml/p/BP_171170?text=embryolisse&page=0,12,24,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:07,Checkout,www.watsons.com.tw/checkoutstepone,11,23,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:07,Checkout,www.watsons.com.tw/checkoutstepone,13,22,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:08,Checkout,www.watsons.com.tw/checkoutstepone,14,21,1,60
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:09,Checkout,www.watsons.com.tw/checkoutstepone,15,20,1,60
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:10,Other,www.watsons.com.tw/search2?text=cerave,16,19,1,60
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å°å¡‘ç”Ÿé†«,17,17,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:11,Checkout,www.watsons.com.tw/checkoutstepone,18,18,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:12,Checkout,www.watsons.com.tw/checkoutstepone,19,16,1,60
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:13,Other,www.watsons.com.tw/search2?text=dr's+formula,20,15,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:13,Checkout,www.watsons.com.tw/checkoutstepone,21,14,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:19,Category,www.watsons.com.tw/c/1?q=:promotionTagCodes:promotionTagCodes:98,22,13,1,60
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:20,Product,www.watsons.com.tw/é›…æ¼¾èˆ’æ•é˜²è­·å››æ­¥é©Ÿæ—…è¡Œçµ„/p/BP_187038,23,11,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:20,Category,www.watsons.com.tw/å…¨éƒ¨å•†å“/c/1?q=:igcBestSeller:promotionTagCodes:98&page=1&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,24,12,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:21,Category,www.watsons.com.tw/å…¨éƒ¨å•†å“/c/1?q=:igcBestSeller:promotionTagCodes:98&page=3&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,25,10,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:21,Category,www.watsons.com.tw/å…¨éƒ¨å•†å“/c/1?q=:igcBestSeller:promotionTagCodes:98&page=2&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,26,9,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:22,Category,www.watsons.com.tw/å…¨éƒ¨å•†å“/c/1?q=:igcBestSeller:promotionTagCodes:98&page=4&resultsForPage=32&text=&sort=igcBestSeller&deliveryType=,27,6,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:22,Checkout,www.watsons.com.tw/checkoutstepone,28,8,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:22,Product,www.watsons.com.tw/éœ“æ·¨æ€æ°´æ„Ÿå…¨æ•ˆé˜²æ›¬ä¹³-spf50-â˜…â˜…â˜…â˜…(50ml)/p/BP_173372,29,7,3,20
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:23,Category,www.watsons.com.tw/c/1?q=:allPromotionCodes:allPromotionCodes:223233,30,5,1,60
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:24,Category,www.watsons.com.tw/c/1?q=:igcBestSeller:allPromotionCodes:223233:masterBrandName:WLAB&text=&minSel=120.0&maxSel=2790.0&minSlider=120.0&maxSlider=2790.0&resultsForPage=32&sort=igcBestSeller&deliveryType=,31,4,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:24,Category,www.watsons.com.tw/c/1?q=:igcBestSeller:allPromotionCodes:223233:masterBrandName:WLAB:masterBrandName:Embryolisse&text=&minSel=120.0&maxSel=2790.0&minSlider=120.0&maxSlider=2790.0&resultsForPage=32&sort=igcBestSeller&deliveryType=,32,3,2,30
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:25,Checkout,www.watsons.com.tw/checkoutstepone,33,2,1,60
26FCBABA66670A0E8FEF7C6B94ABF0CB.twpfa40n,2/1/2020 0:00,2/1/2020 0:26,Y,N,Member,Pageview,2/1/2020 0:26,Checkout,www.watsons.com.tw/checkoutstepone,34,1,1,60
28A1E8E83CE9608653AC07AF85D1D0CF.twpfa115n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953,1,1,2,30
28A1E8E83CE9608653AC07AF85D1D0CF.twpfa115n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922,2,2,2,30
294B212D4438AB6FF263552A4D2DCFF9.twpfa37n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/åšå¯¶å…’ç«‹é«”å…’ç«¥å£ç½©5æžšå…¥-ä½©ä½©è±¬/p/BP_171360?text=å£ç½©&page=0,1,1,4,15
294B212D4438AB6FF263552A4D2DCFF9.twpfa37n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-æ«»èŠ±ç²‰/p/BP_185932?text=å£ç½©&page=0,2,2,4,15
294B212D4438AB6FF263552A4D2DCFF9.twpfa37n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,3,3,4,15
294B212D4438AB6FF263552A4D2DCFF9.twpfa37n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,4,4,4,15
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/promo-health,1,29,1,60
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:01,Homepage,www.watsons.com.tw/,2,27,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:01,Homepage,www.watsons.com.tw/,3,26,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:01,SearchResult,www.watsons.com.tw/search?text=ä¹¾æ´—æ‰‹,4,28,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:02,Product,www.watsons.com.tw/å±ˆè‡£æ°é†«ç™‚é˜²è­·å£ç½©(æˆäºº)50å…¥-ç›’è£(new)/p/BP_150664,5,25,1,60
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-150664,6,24,1,60
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:04,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,7,23,1,180
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:07,Register,www.watsons.com.tw/register/iMemberReg?isFacebookFlow=true,8,22,1,180
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:10,Register,www.watsons.com.tw/register/iMemberReg?isFacebookFlow=true,9,21,1,180
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:13,Register,www.watsons.com.tw/register/acknowledgement,10,20,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:13,Homepage,www.watsons.com.tw/,11,18,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:13,Register,www.watsons.com.tw/register/acknowledgement,12,19,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:14,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-150664,15,17,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:14,Homepage,www.watsons.com.tw/,13,16,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:14,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,14,15,3,20
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:15,Other,www.watsons.com.tw/search2?text=å£ç½©,16,14,1,60
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:16,Other,www.watsons.com.tw/search2?text=å£ç½©,17,11,4,15
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:16,Product,www.watsons.com.tw/åšå¯¶å…’ç«‹é«”å…’ç«¥å£ç½©5æžšå…¥-ä½©ä½©è±¬/p/BP_171360?text=å£ç½©&page=0,18,10,4,15
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:16,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,19,13,4,15
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:16,Other,www.watsons.com.tw/search2?text=å£ç½©,20,12,4,15
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:18,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=å£ç½©&page=1,21,9,1,120
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:20,Other,www.watsons.com.tw/search2?text=å£ç½©,22,7,2,30
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:20,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,23,8,2,30
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:21,Other,www.watsons.com.tw/search2?text=å£ç½©,24,6,1,120
29A81373257368B3A0C435FDEEC9BAE2.twpfa114n,2/1/2020 0:00,2/1/2020 0:25,Y,N,Member,Pageview,2/1/2020 0:23,Other,www.watsons.com.tw/search2?text=å£ç½©,26,5,3,20
